CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,PurchaseSpanDays,WillReturn,AvgDaysBetweenOrders,PurchaseVelocity,IsOneTimeCustomer,MonetaryTrend,MonetaryTrendUnknown
16795,294,1,414.88,414.88,64,0,0,0.0,0.0,1,0.0,0
16796,18,1,305.62,305.62,18,0,0,0.0,1.0,1,1.0,1
16801,92,4,1619.73,404.9325,72,110,0,36.0,0.0,0,0.0,0
16804,199,1,118.05,118.05,19,0,1,0.0,0.0,1,0.0,0
16805,102,2,460.59,230.29500000000002,94,186,0,186.0,0.0,0,0.0,0
16806,32,4,801.49,200.3725,68,135,0,44.666666666666664,0.25,0,1.0,1
16807,71,3,1121.59,373.8633333333334,57,128,0,64.0,0.3333333333333333,0,1.2654149718503354,0
16808,28,2,288.42,144.21,21,175,0,175.0,0.5,0,0.7322522522522522,0
16809,65,3,470.69,156.89666666666668,61,125,1,62.5,0.3333333333333333,0,0.5955292141123762,0
16810,121,1,309.54,309.54,15,0,0,0.0,0.0,1,1.0,1
16812,289,1,479.35,479.35,15,0,0,0.0,0.0,1,0.0,0
16813,7,8,1299.89,162.48624999999998,206,126,1,17.571428571428573,0.625,0,1.0,1
16814,16,17,5780.39,340.02294117647057,114,281,1,17.0625,0.23529411764705882,0,0.5078323011696133,0
16816,32,4,417.06,104.265,28,254,0,84.33333333333333,0.5,0,0.2814871716085421,0
16817,114,7,1179.43,168.49,52,182,1,30.0,0.0,0,0.0,0
16818,0,10,3221.81,322.181,167,134,1,14.444444444444445,0.6,0,1.0,1
16820,24,1,497.61,497.61,26,0,0,0.0,1.0,1,1.0,1
16823,156,1,358.38,358.38,34,0,0,0.0,0.0,1,1.0,1
16824,93,1,222.9,222.9,13,0,1,0.0,0.0,1,1.0,1
16825,114,1,318.7,318.7,11,0,1,0.0,0.0,1,1.0,1
16828,22,2,128.5,64.25,8,19,0,19.0,1.0,0,1.0,1
16829,85,1,197.22,197.22,11,0,0,0.0,1.0,1,1.0,1
16832,113,3,199.15,66.38333333333334,11,33,0,16.5,0.0,0,1.0,1
16833,188,3,671.29,223.76333333333335,32,74,1,37.0,0.0,0,0.0,0
16834,156,1,413.46,413.46,24,0,0,0.0,0.0,1,1.0,1
16835,57,2,180.85,90.425,10,244,0,244.0,0.5,0,1.2122324159021407,0
16836,45,1,91.32000000000001,91.32000000000001,2,0,1,0.0,1.0,1,1.0,1
16837,86,9,1911.74,212.41555555555558,77,88,1,10.625,0.1111111111111111,0,1.0,1
16838,126,2,588.85,294.425,24,90,0,90.0,0.0,0,0.0,0
16839,3,25,12627.94,505.11760000000004,110,295,1,11.75,0.36,0,1.194966505396353,0
16841,66,5,1561.06,312.212,89,150,1,37.0,0.2,0,1.0013863507467387,0
16842,29,3,1264.19,421.3966666666667,45,201,0,100.5,0.6666666666666666,0,1.428472635764643,0
16843,22,13,8809.24,677.6338461538461,188,233,1,19.083333333333332,0.38461538461538464,0,1.5340742000340093,0
16849,115,1,124.57,124.57,8,0,0,0.0,0.0,1,1.0,1
16850,262,1,332.41,332.41,19,0,0,0.0,0.0,1,0.0,0
16852,105,1,113.06,113.06,7,0,1,0.0,0.0,1,1.0,1
16858,297,1,375.69000000000005,375.69000000000005,9,0,0,0.0,0.0,1,0.0,0
16859,73,2,747.81,373.905,50,116,0,116.0,0.5,0,1.8779633620689653,0
16861,87,1,70.80000000000001,70.80000000000001,2,0,1,0.0,1.0,1,1.0,1
16863,295,1,164.25,164.25,9,0,1,0.0,0.0,1,0.0,0
16866,69,3,207.73999999999998,69.24666666666666,10,20,0,9.5,1.0,0,1.0,1
16869,94,2,387.68,193.84,56,9,1,9.0,0.0,0,1.0,1
16871,18,5,2367.26,473.45199999999994,118,181,1,45.25,0.2,0,0.35526415114686555,0
16872,6,3,680.02,226.67333333333332,5,107,0,53.5,0.6666666666666666,0,1.0,1
16873,56,4,3871.4700000000003,967.8675,97,236,1,78.33333333333333,0.25,0,0.2957027122226136,0
16875,73,4,1138.2,284.55,53,195,1,64.66666666666667,0.25,0,0.41375498391484183,0
16877,81,2,188.98,94.49000000000001,46,56,1,56.0,0.5,0,1.0,1
16878,13,1,13.3,13.3,3,0,0,0.0,1.0,1,1.0,1
16880,28,6,1109.02,184.83666666666667,92,89,1,17.4,0.5,0,1.0,1
16882,168,2,215.70000000000002,107.85000000000001,15,77,1,77.0,0.0,0,0.0,0
16883,116,2,276.73,138.365,33,184,0,184.0,0.0,0,0.0,0
16885,286,1,190.65,190.65,27,0,1,0.0,0.0,1,0.0,0
16889,123,3,1578.67,526.2233333333332,112,142,0,70.5,0.0,0,0.0,0
16891,24,3,560.14,186.71333333333334,111,275,1,137.5,0.6666666666666666,0,1.4116937914406267,0
16892,112,1,102.97999999999999,102.97999999999999,20,0,1,0.0,0.0,1,1.0,1
16893,295,1,145.93,145.93,44,0,0,0.0,0.0,1,0.0,0
16897,228,2,289.78,144.89,37,14,0,14.0,0.0,0,0.0,0
16898,106,2,319.46999999999997,159.73499999999999,99,191,1,191.0,0.0,0,0.0,0
16899,18,4,588.28,147.07,62,270,1,89.66666666666667,0.5,0,1.4114922310172973,0
16902,45,1,1706.88,1706.88,43,0,0,0.0,1.0,1,1.0,1
16904,23,14,3049.07,217.7907142857143,335,272,1,20.53846153846154,0.42857142857142855,0,1.1796940977761097,0
16905,165,3,853.93,284.6433333333334,44,135,1,67.0,0.0,0,0.0,0
16906,10,4,579.77,144.9425,74,166,0,55.0,0.25,0,1.0,1
16907,77,4,711.88,177.97,74,217,1,71.66666666666667,0.25,0,0.295539634850936,0
16909,1,1,379.14,379.14,18,0,0,0.0,1.0,1,1.0,1
16910,6,4,755.08,188.76999999999998,195,13,1,4.0,1.0,0,1.0,1
16912,63,7,1558.38,222.6257142857143,50,188,1,31.333333333333332,0.2857142857142857,0,0.5183464442215301,0
16913,219,1,113.44,113.44,8,0,0,0.0,0.0,1,0.0,0
16915,56,4,382.39000000000004,95.5975,29,156,1,51.666666666666664,0.25,0,3.1988950276243093,0
16916,301,1,198.08,198.08,48,0,1,0.0,0.0,1,0.0,0
16917,205,1,391.52,391.52,9,0,0,0.0,0.0,1,0.0,0
16918,24,3,822.7,274.23333333333335,78,221,1,110.5,0.6666666666666666,0,1.9831749945608819,0
16919,85,11,2596.45,236.04090909090908,141,212,0,20.7,0.09090909090909091,0,0.3995111201644414,0
16923,28,14,4921.51,351.5364285714286,221,263,1,19.692307692307693,0.14285714285714285,0,0.38080425739234725,0
16924,13,1,271.11,271.11,24,0,1,0.0,1.0,1,1.0,1
16926,300,1,230.25,230.25,14,0,0,0.0,0.0,1,0.0,0
16927,44,3,543.05,181.01666666666665,5,245,0,122.5,0.3333333333333333,0,0.5904231951969541,0
16928,9,17,2847.6,167.50588235294117,69,292,0,17.8125,0.47058823529411764,0,4.214060606060606,0
16929,0,3,539.72,179.90666666666667,27,83,1,41.0,1.0,0,1.0,1
16931,4,15,3198.29,213.21933333333334,361,294,1,20.5,0.3333333333333333,0,0.958029354443697,0
16933,168,1,224.73,224.73,19,0,1,0.0,0.0,1,1.0,1
16938,108,3,2410.75,803.5833333333334,205,129,1,64.0,0.0,0,0.0,0
16940,98,2,1868.36,934.1800000000001,162,120,1,120.0,0.0,0,0.0,0
16942,65,7,1449.14,207.02,115,91,1,14.833333333333334,0.2857142857142857,0,1.0,1
16943,140,3,816.73,272.24333333333334,23,106,0,53.0,0.0,0,0.0,0
16945,14,14,3292.54,235.18142857142857,107,272,1,20.615384615384617,0.2857142857142857,0,0.8230100646720399,0
16947,164,1,406.48,406.48,21,0,0,0.0,0.0,1,1.0,1
16948,67,3,435.02,145.00666666666666,15,187,0,93.0,0.3333333333333333,0,0.8085141764363515,0
16949,114,4,893.75,223.4375,32,130,1,43.333333333333336,0.0,0,0.0,0
16950,53,2,778.41,389.205,26,242,1,242.0,0.5,0,3.525639534883721,0
16951,63,3,1277.75,425.9166666666667,73,169,0,84.5,0.6666666666666666,0,0.21252811281185052,0
16952,38,2,167.61,83.805,16,0,0,0.0,1.0,0,1.0,1
16954,53,4,1245.3799999999999,311.345,34,235,1,77.66666666666667,0.25,0,0.39929050059124954,0
16955,113,4,518.67,129.6675,18,188,0,62.333333333333336,0.0,0,0.0,0
16957,168,2,416.64,208.32,15,42,0,42.0,0.0,0,0.0,0
16959,16,1,117.35000000000001,117.35000000000001,7,0,0,0.0,1.0,1,1.0,1
16960,181,1,201.53,201.53,45,0,1,0.0,0.0,1,1.0,1
16961,45,1,234.17,234.17,14,0,0,0.0,1.0,1,1.0,1
16963,116,1,110.55000000000001,110.55000000000001,7,0,0,0.0,0.0,1,1.0,1
16965,155,1,201.19,201.19,26,0,0,0.0,0.0,1,1.0,1
16966,99,4,1486.56,371.64,8,70,1,23.0,0.0,0,1.0,1
16967,118,1,319.02,319.02,21,0,0,0.0,0.0,1,1.0,1
16968,36,1,253.31,253.31,15,0,1,0.0,1.0,1,1.0,1
16969,63,2,478.96000000000004,239.48000000000002,32,57,1,57.0,0.5,0,1.0,1
16976,196,1,251.51999999999998,251.51999999999998,2,0,0,0.0,0.0,1,0.0,0
16978,6,1,344.33,344.33,39,0,0,0.0,1.0,1,1.0,1
16979,76,2,555.65,277.825,19,149,1,149.0,0.5,0,0.6006049258245716,0
16980,184,2,1078.96,539.48,71,36,0,36.0,0.0,0,0.0,0
16983,25,5,1190.3,238.06,87,272,1,67.5,0.2,0,0.49021435228331783,0
16984,17,2,4481.35,2240.675,354,41,0,41.0,1.0,0,1.0,1
16985,17,8,4080.44,510.05499999999995,51,270,1,38.285714285714285,0.25,0,0.5541508518592505,0
16987,99,3,629.45,209.8166666666667,29,35,1,17.0,0.0,0,1.0,1
16989,8,3,928.6500000000001,309.55,7,71,1,35.5,1.0,0,1.0,1
16990,147,1,179.0,179.0,1,0,0,0.0,0.0,1,1.0,1
16992,27,3,972.35,324.1166666666667,57,185,1,92.0,0.3333333333333333,0,0.7144212523719166,0
16996,50,5,1041.78,208.35600000000005,11,232,1,57.5,0.2,0,0.9215007839109043,0
16997,217,3,702.0,234.0,7,37,0,18.5,0.0,0,0.0,0
16998,78,4,295.0,73.75,1,154,0,51.0,0.25,0,0.08777777777777779,0
16999,3,1,245.83,245.83,17,0,1,0.0,1.0,1,1.0,1
17001,20,8,2793.49,349.18625,60,267,1,37.57142857142857,0.25,0,0.5271722915856757,0
17002,14,3,1493.73,497.91,41,205,0,102.0,0.3333333333333333,0,0.9749541963902856,0
17004,21,1,1006.4,1006.4,25,0,1,0.0,1.0,1,1.0,1
17006,4,1,280.76,280.76,13,0,1,0.0,1.0,1,1.0,1
17007,84,5,575.44,115.08800000000001,33,202,1,50.25,0.2,0,0.5441772885283892,0
17015,0,2,1569.98,784.99,160,114,1,114.0,0.5,0,1.0,1
17017,1,15,6246.32,416.42133333333334,84,299,1,21.071428571428573,0.26666666666666666,0,0.4821554342562838,0
17018,254,1,405.0,405.0,6,0,1,0.0,0.0,1,0.0,0
17019,190,3,995.93,331.97666666666663,114,106,1,52.5,0.0,0,0.0,0
17024,28,2,56.25,28.125,1,58,1,58.0,1.0,0,1.0,1
17025,302,2,160.97,80.485,5,0,1,0.0,0.0,0,0.0,0
17026,114,2,154.82999999999998,77.41499999999999,4,184,0,184.0,0.0,0,0.0,0
17027,7,6,890.29,148.38166666666666,110,238,0,47.2,0.3333333333333333,0,0.5280931783364873,0
17029,39,2,716.0,358.0,1,126,0,126.0,0.5,0,1.0,1
17031,83,1,225.95,225.95,13,0,1,0.0,1.0,1,1.0,1
17033,15,3,1030.14,343.37999999999994,24,273,0,136.0,0.3333333333333333,0,1.3711500974658872,0
17034,8,2,364.88,182.44,15,207,1,207.0,0.5,0,1.5732016925246828,0
17035,174,2,433.53000000000003,216.765,27,65,0,65.0,0.0,0,0.0,0
17037,16,1,1267.32,1267.32,75,0,0,0.0,1.0,1,1.0,1
17040,66,1,449.73,449.73,15,0,0,0.0,1.0,1,1.0,1
17041,37,2,750.89,375.445,45,251,1,251.0,0.5,0,1.4659770114942523,0
17042,50,4,922.8199999999999,230.70499999999998,69,125,1,41.333333333333336,0.5,0,1.0,1
17043,107,2,324.96999999999997,162.485,27,87,1,87.0,0.0,0,0.0,0
17045,42,3,339.44,113.14666666666666,20,134,0,67.0,0.6666666666666666,0,1.0,1
17046,86,1,642.02,642.02,22,0,0,0.0,1.0,1,1.0,1
17047,14,3,1100.9,366.9666666666667,59,119,0,59.5,0.3333333333333333,0,1.0,1
17048,46,3,925.35,308.45,41,213,0,106.0,0.3333333333333333,0,0.21692530247238298,0
17049,13,6,3241.84,540.3066666666667,127,191,1,38.0,0.5,0,1.7955307504272393,0
17050,25,6,3228.84,538.14,169,203,0,40.2,0.16666666666666666,0,0.37540215761275286,0
17051,123,1,247.14000000000001,247.14000000000001,40,0,0,0.0,0.0,1,1.0,1
17053,59,1,498.48,498.48,13,0,0,0.0,1.0,1,1.0,1
17054,66,4,1207.32,301.83,58,107,1,35.333333333333336,0.25,0,1.0,1
17058,10,3,1179.89,393.2966666666667,51,158,0,78.5,0.3333333333333333,0,1.0,1
17059,39,4,2250.1,562.525,232,259,1,86.0,0.25,0,0.6257552934008092,0
17060,195,1,234.24,234.24,5,0,0,0.0,0.0,1,0.0,0
17061,2,11,5232.2300000000005,475.65727272727275,57,158,0,15.4,0.2727272727272727,0,1.0,1
17062,242,4,538.37,134.5925,52,55,0,18.0,0.0,0,0.0,0
17063,92,4,671.87,167.9675,35,126,1,42.0,0.0,0,0.0,0
17064,111,2,461.3,230.65000000000003,36,144,1,144.0,0.0,0,0.0,0
17068,13,17,3826.69,225.09941176470588,100,283,1,17.375,0.35294117647058826,0,0.9625234943205031,0
17069,6,7,2058.91,294.13,88,295,1,48.666666666666664,0.42857142857142855,0,1.6903978052126198,0
17070,43,1,312.14,312.14,62,0,0,0.0,1.0,1,1.0,1
17071,17,7,1694.22,242.03142857142856,77,221,1,36.333333333333336,0.42857142857142855,0,2.1072759682385347,0
17073,11,2,841.1899999999999,420.595,98,27,1,27.0,1.0,0,1.0,1
17075,182,3,696.07,232.02333333333334,49,64,1,31.5,0.0,0,0.0,0
17076,202,2,334.2,167.1,11,90,1,90.0,0.0,0,0.0,0
17079,7,1,118.80000000000001,118.80000000000001,2,0,0,0.0,1.0,1,1.0,1
17080,198,1,76.32000000000001,76.32000000000001,1,0,1,0.0,0.0,1,0.0,0
17082,247,1,636.94,636.94,24,0,1,0.0,0.0,1,0.0,0
17083,38,3,1405.78,468.5933333333333,24,194,0,97.0,0.3333333333333333,0,0.41139736149876516,0
17085,52,5,1566.65,313.33000000000004,115,239,0,59.25,0.2,0,0.35688628899835795,0
17088,1,3,1751.73,583.91,88,181,1,90.0,0.3333333333333333,0,1.0,1
17090,17,5,1517.51,303.502,45,266,1,66.0,0.4,0,1.879783549783549,0
17091,27,7,2692.0,384.57142857142856,108,269,1,44.666666666666664,0.2857142857142857,0,0.7854416483702079,0
17092,16,3,989.6700000000001,329.89000000000004,61,189,1,94.5,0.6666666666666666,0,6.336323202372128,0
17094,251,1,302.0,302.0,14,0,0,0.0,0.0,1,0.0,0
17095,228,2,543.96,271.98,33,35,1,35.0,0.0,0,0.0,0
17096,72,2,443.94,221.97,22,118,1,118.0,0.5,0,2.325642370214997,0
17097,29,6,639.53,106.58833333333332,103,265,1,52.6,0.6666666666666666,0,1.2233694896398277,0
17101,107,1,230.57999999999998,230.57999999999998,17,0,1,0.0,0.0,1,1.0,1
17102,190,1,25.5,25.5,1,0,0,0.0,0.0,1,0.0,0
17105,88,2,665.78,332.89,80,147,0,147.0,0.5,0,1.084470882905448,0
17107,4,4,8516.77,2129.1925,237,202,1,67.0,0.5,0,2.5943452433621794,0
17109,161,2,464.59000000000003,232.295,52,0,1,0.0,0.0,0,1.0,1
17110,94,1,163.29999999999998,163.29999999999998,12,0,0,0.0,0.0,1,1.0,1
17114,67,6,603.59,100.59833333333334,66,196,1,38.8,0.16666666666666666,0,0.4145231133646693,0
17115,111,2,612.82,306.40999999999997,28,50,1,50.0,0.0,0,1.0,1
17117,217,1,116.19999999999999,116.19999999999999,9,0,0,0.0,0.0,1,0.0,0
17118,246,1,157.02,157.02,10,0,0,0.0,0.0,1,0.0,0
17120,162,1,307.46,307.46,18,0,0,0.0,0.0,1,1.0,1
17122,48,1,138.32,138.32,7,0,0,0.0,1.0,1,1.0,1
17123,90,1,345.29999999999995,345.29999999999995,9,0,0,0.0,1.0,1,1.0,1
17124,114,1,298.89,298.89,31,0,0,0.0,0.0,1,1.0,1
17126,81,5,1004.75,200.95,187,210,0,52.5,0.6,0,0.9499485706522793,0
17128,263,1,157.09,157.09,14,0,0,0.0,0.0,1,0.0,0
17131,4,1,789.77,789.77,37,0,1,0.0,1.0,1,1.0,1
17133,16,4,4137.6900000000005,1034.4225000000001,13,178,1,59.0,0.25,0,2.4273506774750517,0
17134,35,2,425.0,212.5,21,157,0,157.0,0.5,0,0.2859304084720122,0
17135,218,2,500.55,250.275,19,82,1,82.0,0.0,0,0.0,0
17138,204,1,380.5,380.5,24,0,0,0.0,0.0,1,0.0,0
17139,17,8,8387.06,1048.3825,273,200,1,28.285714285714285,0.25,0,0.8339774913083474,0
17140,176,1,465.32,465.32,16,0,0,0.0,0.0,1,1.0,1
17142,168,1,579.0,579.0,15,0,0,0.0,0.0,1,1.0,1
17144,13,1,595.89,595.89,23,0,1,0.0,1.0,1,1.0,1
17146,34,3,749.78,249.92666666666665,33,253,0,126.0,0.3333333333333333,0,0.329680073774562,0
17147,9,3,1349.3,449.76666666666665,57,230,1,115.0,0.3333333333333333,0,0.9186568986568987,0
17152,123,3,1689.5,563.1666666666666,9,68,0,34.0,0.0,0,0.0,0
17154,4,1,329.34,329.34,23,0,0,0.0,1.0,1,1.0,1
17155,106,1,143.3,143.3,9,0,1,0.0,0.0,1,1.0,1
17157,105,1,161.46,161.46,8,0,1,0.0,0.0,1,1.0,1
17158,161,2,698.55,349.275,36,127,1,127.0,0.0,0,0.0,0
17159,4,2,926.67,463.33500000000004,51,96,1,96.0,0.5,0,1.0,1
17160,38,5,3001.18,600.2360000000001,85,132,1,32.5,0.6,0,1.0,1
17162,60,9,1463.66,162.6288888888889,75,174,1,21.5,0.1111111111111111,0,0.4690329476861167,0
17163,7,1,123.10000000000001,123.10000000000001,3,0,1,0.0,1.0,1,1.0,1
17164,8,4,2016.26,504.065,82,193,1,64.0,0.5,0,1.711032800216861,0
17165,213,1,158.68,158.68,10,0,0,0.0,0.0,1,0.0,0
17166,132,1,127.59,127.59,10,0,1,0.0,0.0,1,1.0,1
17169,112,1,308.68,308.68,18,0,1,0.0,0.0,1,1.0,1
17171,218,1,224.91,224.91,16,0,0,0.0,0.0,1,0.0,0
17172,7,1,317.76,317.76,15,0,0,0.0,1.0,1,1.0,1
17173,45,2,961.26,480.63,13,14,1,14.0,1.0,0,1.0,1
17174,146,1,59.9,59.9,4,0,0,0.0,0.0,1,1.0,1
17175,70,3,1132.6299999999999,377.54333333333335,42,155,1,77.0,0.3333333333333333,0,0.5990020806041456,0
17176,130,1,306.13,306.13,15,0,0,0.0,0.0,1,1.0,1
17179,107,3,711.79,237.26333333333332,56,183,0,91.5,0.0,0,0.0,0
17180,170,3,564.86,188.28666666666666,77,74,1,37.0,0.0,0,0.0,0
17181,302,1,155.52,155.52,2,0,1,0.0,0.0,1,0.0,0
17183,34,1,329.67,329.67,9,0,1,0.0,1.0,1,1.0,1
17187,155,1,203.95,203.95,10,0,0,0.0,0.0,1,1.0,1
17188,93,5,1815.09,363.01800000000003,51,198,1,49.25,0.0,0,0.0,0
17189,35,2,384.40000000000003,192.2,52,253,0,253.0,0.5,0,0.6917524865768858,0
17190,136,1,195.0,195.0,1,0,1,0.0,0.0,1,1.0,1
17191,23,6,1562.96,260.49333333333334,130,273,1,54.4,0.16666666666666666,0,0.4717620114998538,0
17193,15,3,747.6,249.20000000000002,4,90,1,45.0,0.3333333333333333,0,1.0,1
17194,202,2,262.62,131.31,26,86,0,86.0,0.0,0,0.0,0
17198,294,2,521.66,260.83,73,5,1,5.0,0.0,0,0.0,0
17204,104,4,1564.56,391.14000000000004,44,88,0,29.0,0.0,0,0.0,0
17211,109,6,1464.89,244.14833333333334,106,189,1,37.4,0.0,0,0.0,0
17212,182,1,226.85,226.85,4,0,0,0.0,0.0,1,1.0,1
17213,70,5,1780.01,356.00200000000007,67,225,1,56.0,0.4,0,0.8997918779017023,0
17214,14,5,864.12,172.824,67,273,1,67.75,0.2,0,0.552747737806224,0
17217,163,1,113.5,113.5,9,0,0,0.0,0.0,1,1.0,1
17218,0,7,1360.6,194.37142857142857,108,297,1,49.0,0.2857142857142857,0,0.5312068898830629,0
17220,0,11,2620.71,238.24636363636364,272,292,1,29.0,0.5454545454545454,0,1.8132235294117642,0
17223,239,2,426.79,213.395,43,58,0,58.0,0.0,0,0.0,0
17226,237,1,393.49,393.49,21,0,0,0.0,0.0,1,0.0,0
17227,101,3,473.75,157.91666666666666,17,195,1,97.5,0.0,0,0.0,0
17228,16,5,1056.3,211.26,95,284,1,70.75,0.2,0,0.7691601652134007,0
17229,25,2,318.76,159.38,39,46,0,46.0,1.0,0,1.0,1
17230,193,8,3638.41,454.80125,51,95,0,13.428571428571429,0.0,0,0.0,0
17231,55,7,1938.72,276.96,209,235,1,38.666666666666664,0.14285714285714285,0,0.2132675324675324,0
17234,111,1,149.89000000000001,149.89000000000001,14,0,0,0.0,0.0,1,1.0,1
17235,301,1,341.9,341.9,10,0,1,0.0,0.0,1,0.0,0
17236,108,5,697.73,139.546,62,183,1,45.25,0.0,0,0.0,0
17238,13,12,2224.23,185.3525,222,286,1,25.636363636363637,0.25,0,0.6777207474536853,0
17239,241,1,382.5,382.5,15,0,0,0.0,0.0,1,0.0,0
17242,37,2,1135.04,567.52,30,72,0,72.0,0.5,0,1.0,1
17243,7,17,4702.86,276.63882352941175,133,291,1,17.8125,0.29411764705882354,0,0.5915129073657194,0
17245,133,1,171.45,171.45,9,0,0,0.0,0.0,1,1.0,1
17248,49,1,318.65,318.65,68,0,0,0.0,1.0,1,1.0,1
17250,190,1,162.65,162.65,23,0,1,0.0,0.0,1,0.0,0
17251,291,1,283.28000000000003,283.28000000000003,37,0,0,0.0,0.0,1,0.0,0
17252,45,2,353.86,176.92999999999998,86,69,0,69.0,0.5,0,1.0,1
17255,228,1,112.46,112.46,36,0,1,0.0,0.0,1,0.0,0
17256,36,2,240.0,120.0,12,204,0,204.0,0.5,0,0.8764659890539485,0
17259,77,2,603.37,301.685,104,220,0,220.0,0.5,0,0.5809925584320302,0
17262,156,4,955.3600000000001,238.84,7,139,1,46.333333333333336,0.0,0,0.0,0
17263,137,1,63.440000000000005,63.440000000000005,23,0,0,0.0,0.0,1,1.0,1
17265,67,2,562.9,281.45000000000005,106,41,0,41.0,0.5,0,1.0,1
17266,76,1,113.06,113.06,17,0,1,0.0,1.0,1,1.0,1
17267,56,2,317.62,158.81,37,0,0,0.0,1.0,0,1.0,1
17268,36,4,763.64,190.91,3,137,0,45.333333333333336,0.5,0,1.0,1
17272,128,2,1409.44,704.72,59,63,1,63.0,0.0,0,0.0,0
17277,156,2,1065.3500000000001,532.675,67,95,0,95.0,0.0,0,0.0,0
17278,170,1,246.04,246.04,15,0,0,0.0,0.0,1,1.0,1
17282,59,3,1703.41,567.8033333333334,79,169,0,84.0,0.3333333333333333,0,0.9260632203275595,0
17284,49,5,1494.1399999999999,298.828,219,215,1,53.5,0.2,0,0.38118445490217984,0
17287,3,6,880.3,146.71666666666667,79,298,1,59.2,0.3333333333333333,0,1.7061517736865737,0
17288,136,5,663.7,132.74,13,151,1,37.25,0.0,0,0.0,0
17289,109,1,167.35999999999999,167.35999999999999,30,0,1,0.0,0.0,1,1.0,1
17291,237,1,550.8000000000001,550.8000000000001,1,0,0,0.0,0.0,1,0.0,0
17293,14,6,1117.37,186.22833333333332,53,276,1,55.0,0.6666666666666666,0,1.3806754021519125,0
17298,30,2,498.42,249.21,30,23,0,23.0,1.0,0,1.0,1
17299,18,3,578.05,192.6833333333333,49,83,1,41.0,0.6666666666666666,0,1.0,1
17302,51,3,661.61,220.53666666666666,48,182,1,91.0,0.3333333333333333,0,1.9605687722176646,0
17303,290,1,250.04,250.04,53,0,0,0.0,0.0,1,0.0,0
17306,0,16,7206.24,450.39,9,282,1,18.4,0.3125,0,1.2446234599402202,0
17309,24,1,82.75,82.75,11,0,0,0.0,1.0,1,1.0,1
17311,7,2,1384.85,692.425,55,238,0,238.0,0.5,0,1.488678431513496,0
17312,67,3,644.3,214.76666666666665,11,20,0,10.0,1.0,0,1.0,1
17314,77,5,1506.92,301.384,57,164,1,40.25,0.2,0,0.2577763659466328,0
17315,4,32,4937.84,154.3075,235,282,1,8.64516129032258,0.375,0,1.268052605020029,0
17317,18,1,2027.94,2027.94,7,0,1,0.0,1.0,1,1.0,1
17320,29,3,1200.6200000000001,400.20666666666665,57,267,0,133.0,0.3333333333333333,0,0.644282799609687,0
17323,53,4,537.25,134.3125,98,167,1,55.666666666666664,0.25,0,0.7375961606323664,0
17324,260,2,702.23,351.115,17,34,1,34.0,0.0,0,0.0,0
17325,209,1,96.8,96.8,6,0,0,0.0,0.0,1,0.0,0
17329,244,1,243.36,243.36,16,0,1,0.0,0.0,1,0.0,0
17331,52,1,175.2,175.2,1,0,0,0.0,1.0,1,1.0,1
17333,14,1,494.25,494.25,28,0,0,0.0,1.0,1,1.0,1
17334,231,2,307.02,153.51,11,6,0,6.0,0.0,0,0.0,0
17337,80,4,2027.8700000000001,506.96750000000003,421,158,0,52.333333333333336,0.25,0,0.03209248870188562,0
17338,43,7,5207.02,743.86,320,247,1,40.833333333333336,0.2857142857142857,0,0.5887355759275643,0
17339,23,2,243.36,121.68,9,270,0,270.0,0.5,0,3.056,0
17340,9,10,8459.5,845.95,165,285,1,31.555555555555557,0.6,0,0.6092780691635381,0
17341,85,3,781.36,260.4533333333333,147,209,0,104.5,0.6666666666666666,0,0.5213395638629285,0
17343,284,1,193.64,193.64,17,0,0,0.0,0.0,1,0.0,0
17345,22,3,284.13,94.71,32,103,1,51.5,0.3333333333333333,0,1.0,1
17346,32,8,1266.21,158.27625,170,270,1,38.142857142857146,0.125,0,0.4358110975920319,0
17347,15,1,228.96,228.96,1,0,0,0.0,1.0,1,1.0,1
17348,0,2,660.61,330.305,84,226,1,226.0,0.5,0,3.1249453637215105,0
17349,108,1,110.75,110.75,8,0,0,0.0,0.0,1,1.0,1
17351,98,2,427.3,213.64999999999998,17,104,1,104.0,0.0,0,0.0,0
17353,58,2,1740.0,870.0,5,25,0,25.0,1.0,0,1.0,1
17356,240,1,178.22,178.22,19,0,0,0.0,0.0,1,0.0,0
17358,232,2,365.85,182.925,55,52,0,52.0,0.0,0,0.0,0
17360,113,1,330.95,330.95,53,0,1,0.0,0.0,1,1.0,1
17361,115,2,263.92,131.95999999999998,16,105,1,105.0,0.0,0,0.0,0
17362,168,2,312.23,156.115,30,70,0,70.0,0.0,0,0.0,0
17364,66,6,2633.81,438.9683333333333,153,193,1,38.4,0.16666666666666666,0,0.4476873358917391,0
17365,16,6,3497.48,582.9133333333333,233,245,1,48.6,0.16666666666666666,0,1.5168044596450596,0
17367,167,1,168.4,168.4,33,0,0,0.0,0.0,1,1.0,1
17368,22,6,1635.67,272.6116666666667,56,244,1,48.4,0.16666666666666666,0,0.023399181028663996,0
17370,1,4,446.18,111.545,31,96,0,32.0,0.75,0,1.0,1
17371,290,1,97.63,97.63,7,0,1,0.0,0.0,1,0.0,0
17372,95,6,1061.13,176.85500000000002,177,196,1,39.0,0.0,0,0.0,0
17373,0,3,433.52,144.50666666666666,35,241,1,120.0,0.6666666666666666,0,1.9846471600688462,0
