Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,PurchaseSpanDays,AvgDaysBetweenOrders,PurchaseVelocity,IsOneTimeCustomer,MonetaryTrend,MonetaryTrendUnknown
78,3,1318.75,439.5833333333333,126,120,59.5,0.3333333333333333,0,0.6821219095701241,0
7,3,1214.41,404.80333333333334,74,135,67.5,0.6666666666666666,0,1.0,1
171,1,183.85,183.85,8,0,0.0,0.0,1,1.0,1
99,2,693.8100000000001,346.905,30,187,187.0,0.0,0,0.0,0
79,2,652.8,326.4,2,167,167.0,0.5,0,1.0,0
11,1,115.46000000000001,115.46000000000001,14,0,0.0,1.0,1,1.0,1
302,1,369.5,369.5,11,0,0.0,0.0,1,0.0,0
175,1,78.25999999999999,78.25999999999999,17,0,0.0,0.0,1,1.0,1
58,1,122.47,122.47,43,0,0.0,1.0,1,1.0,1
14,1,659.4399999999999,659.4399999999999,36,0,0.0,1.0,1,1.0,1
230,1,530.15,530.15,23,0,0.0,0.0,1,0.0,0
225,1,142.4,142.4,7,0,0.0,0.0,1,0.0,0
3,4,728.66,182.165,14,216,72.0,0.25,0,0.4537860814551206,0
133,1,319.37,319.37,19,0,0.0,0.0,1,1.0,1
3,12,1469.67,122.47250000000001,61,292,26.0,0.3333333333333333,0,0.9441289181487669,0
8,5,2634.26,526.8520000000001,121,194,48.25,0.4,0,0.759100781224675,0
70,3,755.03,251.67666666666665,51,101,50.5,0.3333333333333333,0,1.0,1
232,2,365.85,182.925,55,52,52.0,0.0,0,0.0,0
92,1,242.09,242.09,15,0,0.0,0.0,1,1.0,1
84,1,203.46,203.46,13,0,0.0,1.0,1,1.0,1
25,4,1225.41,306.3525,123,208,69.0,0.5,0,2.8656757125323877,0
1,1,462.45,462.45,28,0,0.0,1.0,1,1.0,1
32,4,1534.26,383.56499999999994,44,131,43.0,0.5,0,1.0,1
62,1,76.5,76.5,1,0,0.0,1.0,1,1.0,1
83,2,333.97,166.985,15,90,90.0,0.5,0,1.0,1
48,4,1108.65,277.1625,47,142,47.333333333333336,0.25,0,0.7277208817913559,0
226,1,89.2,89.2,5,0,0.0,0.0,1,0.0,0
141,2,294.12,147.06,13,159,159.0,0.0,0,0.0,0
132,3,255.12,85.04,6,32,15.5,0.0,0,1.0,1
23,6,1562.96,260.49333333333334,130,273,54.4,0.16666666666666666,0,0.4717620114998538,0
39,4,1050.12,262.53,105,209,69.33333333333333,0.5,0,2.2709783053622594,0
0,5,1052.6200000000001,210.52399999999997,54,293,72.75,0.2,0,0.3356763735475542,0
112,3,917.15,305.71666666666664,57,175,87.5,0.0,0,0.0,0
71,2,982.5699999999999,491.28499999999997,29,182,182.0,0.5,0,0.4427281403714851,0
84,1,308.58000000000004,308.58000000000004,14,0,0.0,1.0,1,1.0,1
13,4,1382.55,345.6375,41,227,75.66666666666667,0.25,0,1.0775647171620326,0
13,12,2224.23,185.3525,222,286,25.636363636363637,0.25,0,0.6777207474536853,0
7,13,5488.22,422.1707692307692,177,290,23.75,0.23076923076923078,0,0.5651800312682747,0
86,3,1098.55,366.18333333333334,38,207,103.5,0.3333333333333333,0,0.791059921863108,0
228,1,140.35,140.35,23,0,0.0,0.0,1,0.0,0
85,3,899.16,299.71999999999997,56,121,60.5,0.3333333333333333,0,0.12048853049401083,0
118,7,2999.41,428.4871428571428,68,181,29.666666666666668,0.0,0,0.0,0
195,2,409.98,204.99,22,0,0.0,0.0,0,0.0,0
190,1,207.79999999999998,207.79999999999998,7,0,0.0,0.0,1,0.0,0
1,5,1617.9,323.58000000000004,185,294,73.25,0.2,0,0.8294072514161646,0
240,1,289.24,289.24,56,0,0.0,0.0,1,0.0,0
206,1,180.60000000000002,180.60000000000002,10,0,0.0,0.0,1,0.0,0
2,9,5156.7300000000005,572.97,82,287,35.375,0.3333333333333333,0,1.642170818505338,0
10,4,483.86,120.96500000000002,14,138,45.333333333333336,0.5,0,1.0,1
181,3,215.72,71.90666666666667,43,105,52.0,0.0,0,0.0,0
130,1,903.01,903.01,53,0,0.0,0.0,1,1.0,1
143,1,459.4,459.4,13,0,0.0,0.0,1,1.0,1
35,2,706.57,353.28499999999997,39,134,134.0,0.5,0,1.0,1
10,1,358.0,358.0,2,0,0.0,1.0,1,1.0,1
190,3,995.93,331.97666666666663,114,106,52.5,0.0,0,0.0,0
30,3,3706.7000000000003,1235.5666666666666,41,194,97.0,0.3333333333333333,0,2.0897515005328993,0
98,2,503.59999999999997,251.8,24,62,62.0,0.0,0,1.0,1
21,2,628.87,314.435,29,28,28.0,1.0,0,1.0,1
92,1,311.65,311.65,12,0,0.0,0.0,1,1.0,1
114,1,103.25,103.25,5,0,0.0,0.0,1,1.0,1
35,3,433.28,144.42666666666665,36,195,97.0,0.3333333333333333,0,1.1184916606236404,0
39,1,548.97,548.97,49,0,0.0,1.0,1,1.0,1
87,2,274.85,137.425,36,208,208.0,0.5,0,0.8542130472913714,0
2,3,789.89,263.2966666666667,39,49,24.5,1.0,0,1.0,1
154,1,160.95,160.95,10,0,0.0,0.0,1,1.0,1
220,2,762.13,381.065,23,41,41.0,0.0,0,0.0,0
286,1,158.16,158.16,4,0,0.0,0.0,1,0.0,0
143,1,109.13000000000001,109.13000000000001,8,0,0.0,0.0,1,1.0,1
163,2,2040.1,1020.05,77,117,117.0,0.0,0,0.0,0
66,1,194.9,194.9,24,0,0.0,1.0,1,1.0,1
190,1,77.3,77.3,3,0,0.0,0.0,1,0.0,0
164,2,304.25,152.125,13,46,46.0,0.0,0,0.0,0
13,17,3826.69,225.09941176470588,100,283,17.375,0.35294117647058826,0,0.9625234943205031,0
189,2,356.81,178.405,22,4,4.0,0.0,0,0.0,0
95,1,411.33,411.33,22,0,0.0,0.0,1,1.0,1
38,2,530.18,265.09000000000003,31,39,39.0,1.0,0,1.0,1
70,12,3248.19,270.6825,228,227,20.09090909090909,0.08333333333333333,0,0.11509010720097884,0
184,1,1700.4,1700.4,53,0,0.0,0.0,1,0.0,0
13,1,120.30000000000001,120.30000000000001,5,0,0.0,1.0,1,1.0,1
10,3,1799.33,599.7766666666666,50,163,81.5,0.6666666666666666,0,1.0,1
192,1,300.52,300.52,21,0,0.0,0.0,1,0.0,0
2,2,1117.9,558.95,3,55,55.0,1.0,0,1.0,1
6,3,1693.26,564.42,104,239,119.0,0.6666666666666666,0,0.7973251247213671,0
94,4,2103.5,525.875,17,193,64.0,0.0,0,0.0,0
73,4,1484.06,371.015,54,114,37.666666666666664,0.25,0,0.423245513554792,0
210,1,137.1,137.1,9,0,0.0,0.0,1,0.0,0
73,4,787.64,196.91,172,61,20.0,0.25,0,1.0,1
10,1,675.3,675.3,12,0,0.0,1.0,1,1.0,1
130,5,2351.52,470.304,87,172,42.5,0.0,0,0.0,0
161,2,464.59000000000003,232.295,52,0,0.0,0.0,0,1.0,1
1,11,4466.59,406.0536363636364,130,295,29.1,0.36363636363636365,0,1.2759613232808849,0
58,3,605.64,201.88,25,186,93.0,0.6666666666666666,0,0.9045283018867926,0
46,2,989.02,494.51,94,105,105.0,0.5,0,1.0,1
0,8,3791.26,473.9075,79,192,26.857142857142858,0.625,0,6.681832061068703,0
2,14,3301.75,235.83928571428572,39,290,21.923076923076923,0.21428571428571427,0,0.38682792572779784,0
109,3,321.43,107.14333333333333,56,14,6.5,0.0,0,1.0,1
101,2,1038.46,519.23,56,40,40.0,0.0,0,1.0,1
45,2,353.86,176.92999999999998,86,69,69.0,0.5,0,1.0,1
15,3,1030.14,343.37999999999994,24,273,136.0,0.3333333333333333,0,1.3711500974658872,0
80,1,1212.26,1212.26,42,0,0.0,1.0,1,1.0,1
16,6,3497.48,582.9133333333333,233,245,48.6,0.16666666666666666,0,1.5168044596450596,0
177,1,336.96,336.96,13,0,0.0,0.0,1,1.0,1
121,1,324.92,324.92,21,0,0.0,0.0,1,1.0,1
280,1,354.64,354.64,13,0,0.0,0.0,1,0.0,0
184,1,283.71,283.71,54,0,0.0,0.0,1,0.0,0
296,1,165.94,165.94,23,0,0.0,0.0,1,0.0,0
69,6,2885.58,480.93,151,172,34.0,0.3333333333333333,0,0.45176453282338624,0
18,4,1276.18,319.045,62,221,73.66666666666667,0.25,0,0.7442254599130744,0
34,3,749.78,249.92666666666665,33,253,126.0,0.3333333333333333,0,0.329680073774562,0
114,3,331.0,110.33333333333333,2,107,53.5,0.0,0,0.0,0
14,21,14751.37,702.4461904761905,239,283,13.95,0.19047619047619047,0,1.5105083461653888,0
0,1,224.14,224.14,23,0,0.0,1.0,1,1.0,1
108,1,147.0,147.0,9,0,0.0,0.0,1,1.0,1
55,4,2463.39,615.8475,284,208,69.0,0.25,0,0.8011003881979909,0
32,1,162.29,162.29,47,0,0.0,1.0,1,1.0,1
298,1,131.5,131.5,19,0,0.0,0.0,1,0.0,0
53,3,409.86,136.62,48,202,100.5,0.3333333333333333,0,0.7508369497830131,0
8,3,598.2,199.4,79,283,141.0,0.3333333333333333,0,0.7727596017069701,0
65,5,1301.57,260.31399999999996,114,183,45.5,0.6,0,3.4879268998594224,0
43,2,1186.25,593.125,60,77,77.0,0.5,0,1.0,1
32,7,1670.94,238.7057142857143,82,263,43.5,0.2857142857142857,0,0.7838388665560959,0
67,12,2234.18,186.18166666666664,302,226,20.09090909090909,0.25,0,0.5355756791720568,0
174,1,310.05,310.05,10,0,0.0,0.0,1,1.0,1
231,1,330.79,330.79,20,0,0.0,0.0,1,0.0,0
156,4,955.3600000000001,238.84,7,139,46.333333333333336,0.0,0,0.0,0
296,1,373.49,373.49,15,0,0.0,0.0,1,0.0,0
140,1,612.78,612.78,34,0,0.0,0.0,1,1.0,1
126,3,337.75,112.58333333333333,19,97,48.5,0.0,0,0.0,0
90,2,588.22,294.11,30,35,35.0,0.5,0,1.0,1
37,1,98.88,98.88,4,0,0.0,1.0,1,1.0,1
21,2,193.64,96.82,10,31,31.0,1.0,0,1.0,1
36,7,1008.6,144.0857142857143,127,227,37.333333333333336,0.2857142857142857,0,0.7452353275120976,0
97,1,229.26,229.26,10,0,0.0,0.0,1,1.0,1
7,6,3769.4900000000002,628.2483333333333,86,210,41.6,0.6666666666666666,0,2.5434212573053934,0
9,8,3088.89,386.11125,109,258,36.57142857142857,0.5,0,4.585588752196838,0
72,2,443.94,221.97,22,118,118.0,0.5,0,2.325642370214997,0
0,1,100.8,100.8,2,0,0.0,1.0,1,1.0,1
8,3,928.6500000000001,309.55,7,71,35.5,1.0,0,1.0,1
17,21,6771.36,322.44571428571425,36,277,13.4,0.23809523809523808,0,0.5042641988749773,0
7,1,798.46,798.46,33,0,0.0,1.0,1,1.0,1
248,1,483.86,483.86,66,0,0.0,0.0,1,0.0,0
293,1,458.92,458.92,26,0,0.0,0.0,1,0.0,0
0,9,2616.46,290.71777777777777,209,296,36.625,0.3333333333333333,0,1.6279508818356379,0
146,1,700.6,700.6,39,0,0.0,0.0,1,1.0,1
59,3,329.6,109.86666666666667,13,91,45.5,0.3333333333333333,0,1.0,1
209,1,222.99,222.99,15,0,0.0,0.0,1,0.0,0
144,1,90.6,90.6,6,0,0.0,0.0,1,1.0,1
112,1,102.97999999999999,102.97999999999999,20,0,0.0,0.0,1,1.0,1
57,6,3344.64,557.44,11,204,40.4,0.16666666666666666,0,1.3799586776859505,0
172,3,542.71,180.90333333333334,81,35,17.0,0.0,0,0.0,0
288,1,283.53000000000003,283.53000000000003,16,0,0.0,0.0,1,0.0,0
258,1,534.57,534.57,35,0,0.0,0.0,1,0.0,0
15,1,621.66,621.66,5,0,0.0,1.0,1,1.0,1
11,7,1193.71,170.53,54,276,45.333333333333336,0.14285714285714285,0,0.17520339358637496,0
105,2,147.20000000000002,73.6,27,188,188.0,0.0,0,0.0,0
52,1,645.35,645.35,39,0,0.0,1.0,1,1.0,1
140,2,600.85,300.425,30,107,107.0,0.0,0,0.0,0
261,1,153.9,153.9,8,0,0.0,0.0,1,0.0,0
39,3,1474.06,491.3533333333333,57,135,67.5,0.6666666666666666,0,1.0,1
287,2,322.08,161.04000000000002,13,4,4.0,0.0,0,0.0,0
4,1,192.39,192.39,14,0,0.0,1.0,1,1.0,1
2,23,64405.39,2800.234347826087,379,300,13.090909090909092,0.30434782608695654,0,0.9470261109010043,0
220,1,211.0,211.0,12,0,0.0,0.0,1,0.0,0
118,2,506.8,253.39999999999998,28,11,11.0,0.0,0,1.0,1
57,3,428.68,142.89333333333335,100,48,24.0,0.6666666666666666,0,1.0,1
139,2,1709.4,854.7,40,58,58.0,0.0,0,0.0,0
302,1,172.54,172.54,9,0,0.0,0.0,1,0.0,0
4,2,340.29,170.14499999999998,35,68,68.0,1.0,0,1.0,1
70,3,1032.83,344.27666666666664,67,128,63.5,0.3333333333333333,0,0.6193815437058682,0
63,3,1793.9,597.9666666666667,56,224,112.0,0.3333333333333333,0,0.03319220999153259,0
288,1,306.84,306.84,39,0,0.0,0.0,1,0.0,0
16,5,1056.3,211.26,95,284,70.75,0.2,0,0.7691601652134007,0
2,2,489.31,244.65500000000003,20,31,31.0,1.0,0,1.0,1
63,5,1011.3,202.26,60,236,58.75,0.2,0,0.9441575285933262,0
168,1,328.15999999999997,328.15999999999997,20,0,0.0,0.0,1,1.0,1
77,1,309.4,309.4,13,0,0.0,1.0,1,1.0,1
1,5,373.65000000000003,74.72999999999999,7,251,62.5,0.4,0,0.670690811535882,0
123,1,360.0,360.0,52,0,0.0,0.0,1,1.0,1
225,1,173.05,173.05,12,0,0.0,0.0,1,0.0,0
105,1,323.0,323.0,13,0,0.0,0.0,1,1.0,1
254,1,77183.6,77183.6,1,0,0.0,0.0,1,0.0,0
301,1,198.08,198.08,48,0,0.0,0.0,1,0.0,0
28,2,636.14,318.07,44,41,41.0,1.0,0,1.0,1
14,1,494.25,494.25,28,0,0.0,1.0,1,1.0,1
30,4,924.6899999999999,231.1725,71,174,58.0,0.25,0,0.8166292727992609,0
1,2,225.57999999999998,112.78999999999999,10,129,129.0,0.5,0,1.0,1
0,3,1858.96,619.6533333333333,96,64,31.5,1.0,0,1.0,1
28,4,994.3100000000001,248.57750000000001,35,234,77.66666666666667,0.5,0,2.203035974215013,0
95,4,813.0,203.25,166,94,31.0,0.0,0,0.0,0
7,11,3173.14,288.4672727272727,289,291,28.8,0.2727272727272727,0,1.0619607605423207,0
192,2,241.06,120.53,8,21,21.0,0.0,0,0.0,0
289,2,365.45,182.72500000000002,18,4,4.0,0.0,0,0.0,0
8,4,2369.55,592.3875,104,196,65.33333333333333,0.5,0,3.101693548387097,0
18,1,378.64,378.64,23,0,0.0,1.0,1,1.0,1
190,1,25.5,25.5,1,0,0.0,0.0,1,0.0,0
45,1,905.5,905.5,45,0,0.0,1.0,1,1.0,1
1,4,6617.65,1654.4125,17,222,73.66666666666667,0.5,0,4.970484848484848,0
34,1,748.87,748.87,41,0,0.0,1.0,1,1.0,1
77,6,4801.8,800.2999999999998,18,223,44.6,0.8333333333333334,0,10.0,0
196,1,142.4,142.4,5,0,0.0,0.0,1,0.0,0
9,3,788.22,262.74,39,137,68.0,0.6666666666666666,0,1.0,1
48,2,712.29,356.145,34,56,56.0,0.5,0,1.0,1
106,2,393.33,196.665,23,24,24.0,0.0,0,1.0,1
14,2,566.4,283.2,28,248,248.0,0.5,0,0.5035837536501195,0
29,1,292.68,292.68,23,0,0.0,1.0,1,1.0,1
18,14,5143.54,367.3957142857143,161,271,20.307692307692307,0.42857142857142855,0,1.2696715953948214,0
70,3,1132.6299999999999,377.54333333333335,42,155,77.0,0.3333333333333333,0,0.5990020806041456,0
83,2,216.20999999999998,108.10499999999999,21,11,11.0,0.5,0,1.0,1
112,3,814.5,271.5,7,55,27.0,0.0,0,1.0,1
21,3,419.041,139.68033333333332,22,44,22.0,1.0,0,1.0,1
11,6,1401.09,233.515,96,81,15.8,0.8333333333333334,0,1.0,1
65,3,470.69,156.89666666666668,61,125,62.5,0.3333333333333333,0,0.5955292141123762,0
181,2,773.25,386.625,15,105,105.0,0.0,0,0.0,0
62,1,358.82,358.82,21,0,0.0,1.0,1,1.0,1
107,3,711.79,237.26333333333332,56,183,91.5,0.0,0,0.0,0
7,1,122.75,122.75,8,0,0.0,1.0,1,1.0,1
109,1,167.35999999999999,167.35999999999999,30,0,0.0,0.0,1,1.0,1
56,1,62.63999999999999,62.63999999999999,5,0,0.0,1.0,1,1.0,1
195,2,901.2,450.6,1,44,44.0,0.0,0,0.0,0
108,1,236.26000000000002,236.26000000000002,12,0,0.0,0.0,1,1.0,1
78,3,449.66999999999996,149.89000000000001,16,65,32.5,0.6666666666666666,0,1.0,1
20,7,5663.5,809.0714285714286,176,232,38.333333333333336,0.42857142857142855,0,1.8993643145336854,0
212,1,79.2,79.2,1,0,0.0,0.0,1,0.0,0
66,1,449.73,449.73,15,0,0.0,1.0,1,1.0,1
7,10,2633.82,263.38199999999995,251,295,32.111111111111114,0.5,0,1.183609448959543,0
101,2,696.68,348.34,85,1,1.0,0.0,0,1.0,1
206,2,269.7,134.85,12,0,0.0,0.0,0,0.0,0
27,4,2134.0499999999997,533.5125,67,161,53.333333333333336,0.25,0,0.7668190880979955,0
14,3,631.34,210.4466666666667,35,223,111.0,0.3333333333333333,0,1.9237659963436928,0
14,3,2096.77,698.9233333333333,76,118,59.0,0.6666666666666666,0,1.0,1
129,5,542.95,108.59,12,167,41.25,0.0,0,0.0,0
7,4,819.2900000000001,204.8225,18,158,52.333333333333336,0.25,0,1.0,1
197,1,1829.04,1829.04,29,0,0.0,0.0,1,0.0,0
14,3,420.2,140.06666666666666,20,192,96.0,0.6666666666666666,0,2.0471356055112397,0
21,12,6622.19,551.8491666666667,164,272,24.454545454545453,0.16666666666666666,0,0.4511092175241678,0
42,4,2106.45,526.6125,76,133,43.666666666666664,0.5,0,1.0,1
0,3,851.2,283.73333333333335,34,168,83.5,0.6666666666666666,0,1.0,1
114,2,311.26,155.63,15,41,41.0,0.0,0,1.0,1
20,5,1047.19,209.43800000000002,51,245,61.0,0.2,0,0.3242315073566547,0
106,1,151.42,151.42,31,0,0.0,0.0,1,1.0,1
105,2,750.0,375.0,1,136,136.0,0.0,0,0.0,0
217,1,1340.32,1340.32,52,0,0.0,0.0,1,0.0,0
17,3,928.14,309.38,62,220,110.0,0.3333333333333333,0,0.9764275293696091,0
57,4,1590.81,397.7025,80,235,78.0,0.25,0,0.7743039671898414,0
139,1,1351.45,1351.45,12,0,0.0,0.0,1,1.0,1
176,1,465.32,465.32,16,0,0.0,0.0,1,1.0,1
24,3,803.5600000000001,267.8533333333333,39,229,114.0,0.3333333333333333,0,0.6192872117400419,0
235,1,108.07,108.07,19,0,0.0,0.0,1,0.0,0
4,1,272.22,272.22,17,0,0.0,1.0,1,1.0,1
217,1,462.95,462.95,23,0,0.0,0.0,1,0.0,0
2,2,607.75,303.875,36,162,162.0,0.5,0,1.0,1
1,18,7327.34,407.07444444444445,22,194,10.941176470588236,0.2777777777777778,0,1.9786633090587356,0
8,6,1455.81,242.635,70,128,25.2,0.8333333333333334,0,1.0,1
163,1,150.3,150.3,7,0,0.0,0.0,1,1.0,1
28,2,165.0,82.5,7,15,15.0,1.0,0,1.0,1
232,1,762.11,762.11,40,0,0.0,0.0,1,0.0,0
186,1,215.7,215.7,17,0,0.0,0.0,1,0.0,0
133,2,776.23,388.115,36,62,62.0,0.0,0,0.0,0
3,7,1191.92,170.27428571428572,54,227,37.333333333333336,0.5714285714285714,0,3.3344786256492207,0
118,2,542.03,271.015,32,30,30.0,0.0,0,1.0,1
161,1,1079.4,1079.4,58,0,0.0,0.0,1,1.0,1
4,1,420.5,420.5,19,0,0.0,1.0,1,1.0,1
56,4,382.39000000000004,95.5975,29,156,51.666666666666664,0.25,0,3.1988950276243093,0
66,1,2007.3999999999999,2007.3999999999999,27,0,0.0,1.0,1,1.0,1
113,3,199.15,66.38333333333334,11,33,16.5,0.0,0,1.0,1
56,1,168.31,168.31,19,0,0.0,1.0,1,1.0,1
62,10,2789.87,278.98699999999997,173,230,25.333333333333332,0.4,0,0.6806521366054574,0
27,13,4362.06,335.5430769230769,153,231,18.666666666666668,0.23076923076923078,0,0.6001486379129187,0
8,2,797.71,398.855,50,162,162.0,0.5,0,1.0,1
4,1,789.77,789.77,37,0,0.0,1.0,1,1.0,1
100,1,73.78,73.78,26,0,0.0,0.0,1,1.0,1
20,6,2277.77,379.62833333333333,93,281,55.8,0.5,0,1.546489324466223,0
1,137,18202.97,132.86839416058396,1278,301,1.838235294117647,0.26277372262773724,0,1.0694459861870587,0
242,3,622.0,207.33333333333334,60,56,27.5,0.0,0,0.0,0
23,6,622.4300000000001,103.73833333333334,18,278,55.2,0.16666666666666666,0,0.4664701762577333,0
255,2,599.97,299.985,58,38,38.0,0.0,0,0.0,0
34,6,1905.8400000000001,317.64000000000004,66,265,52.6,0.16666666666666666,0,0.31327310490183036,0
35,2,1612.18,806.0899999999999,99,73,73.0,0.5,0,1.0,1
10,8,5899.93,737.49125,175,279,39.285714285714285,0.375,0,1.293500330475552,0
3,3,847.65,282.55,27,166,82.5,0.3333333333333333,0,1.0,1
226,5,928.03,185.606,14,69,16.75,0.0,0,0.0,0
2,2,755.51,377.755,19,18,18.0,1.0,0,1.0,1
126,3,211.77,70.58999999999999,20,79,39.0,0.0,0,0.0,0
284,1,218.05,218.05,31,0,0.0,0.0,1,0.0,0
29,8,2507.12,313.39,94,166,23.142857142857142,0.375,0,2.7449883035740728,0
27,9,3801.68,422.4088888888889,196,262,32.375,0.3333333333333333,0,0.6454201521972001,0
2,7,4368.49,624.0699999999999,256,195,32.166666666666664,0.7142857142857143,0,6.085625935162096,0
42,2,612.06,306.03,26,27,27.0,1.0,0,1.0,1
45,5,266.52,53.303999999999995,9,167,41.5,0.4,0,1.3747044917257685,0
148,1,252.1,252.1,16,0,0.0,0.0,1,1.0,1
224,1,110.98,110.98,17,0,0.0,0.0,1,0.0,0
105,2,120.9,60.45,6,133,133.0,0.0,0,0.0,0
18,1,103.3,103.3,6,0,0.0,1.0,1,1.0,1
45,1,1706.88,1706.88,43,0,0.0,1.0,1,1.0,1
30,2,498.42,249.21,30,23,23.0,1.0,0,1.0,1
148,3,1008.39,336.13000000000005,46,145,72.5,0.0,0,0.0,0
1,4,3185.31,796.3275,154,181,60.0,0.5,0,1.0,1
84,2,811.4,405.7,45,96,96.0,0.5,0,1.0,1
10,2,1071.1000000000001,535.5500000000001,40,280,280.0,0.5,0,0.37751427542569055,0
8,13,4459.87,343.06692307692305,51,279,22.833333333333332,0.38461538461538464,0,1.7589385353410918,0
17,1,1304.04,1304.04,23,0,0.0,1.0,1,1.0,1
294,1,163.2,163.2,2,0,0.0,0.0,1,0.0,0
4,5,3144.86,628.972,65,185,45.75,0.6,0,2.2113229292846137,0
83,2,315.06,157.53,16,43,43.0,0.5,0,1.0,1
99,2,1032.15,516.075,57,96,96.0,0.0,0,0.0,0
134,2,338.74,169.37,19,28,28.0,0.0,0,1.0,1
9,6,5110.09,851.6816666666667,190,222,44.0,0.3333333333333333,0,1.3018504216349263,0
23,14,6593.37,470.955,338,272,20.23076923076923,0.2857142857142857,0,0.9761202517249223,0
44,1,185.9,185.9,10,0,0.0,1.0,1,1.0,1
151,2,314.11,157.055,21,109,109.0,0.0,0,0.0,0
2,67,8653.8,129.16119402985075,82,298,4.106060606060606,0.3283582089552239,0,1.253791649800708,0
108,8,4101.76,512.72,112,186,26.285714285714285,0.0,0,0.0,0
14,6,3194.72,532.4533333333334,43,164,32.2,0.3333333333333333,0,1.0,1
10,1,275.0,275.0,11,0,0.0,1.0,1,1.0,1
67,2,884.2,442.1,12,25,25.0,0.5,0,1.0,1
141,4,895.61,223.9025,46,153,50.666666666666664,0.0,0,0.0,0
9,5,2127.3,425.46000000000004,74,288,71.75,0.4,0,0.8480970023576961,0
107,2,264.62,132.31,19,54,54.0,0.0,0,1.0,1
24,1,224.8,224.8,15,0,0.0,1.0,1,1.0,1
7,5,2050.18,410.03599999999994,43,163,40.5,0.4,0,1.0,1
7,1,731.54,731.54,41,0,0.0,1.0,1,1.0,1
4,1,181.09,181.09,53,0,0.0,1.0,1,1.0,1
10,2,560.98,280.49,33,23,23.0,1.0,0,1.0,1
3,11,2336.27,212.3881818181818,112,298,29.4,0.2727272727272727,0,0.37905133886656395,0
171,1,36.2,36.2,5,0,0.0,0.0,1,1.0,1
80,2,1030.98,515.49,49,94,94.0,0.5,0,1.0,1
147,2,188.60999999999999,94.30499999999999,22,0,0.0,0.0,0,1.0,1
44,4,1573.33,393.3325,71,149,49.0,0.5,0,0.8213739577021839,0
112,2,251.21,125.605,9,136,136.0,0.0,0,0.0,0
238,1,475.37,475.37,29,0,0.0,0.0,1,0.0,0
9,11,3384.88,307.71636363636367,79,279,27.4,0.6363636363636364,0,3.80743316670289,0
17,4,2881.02,720.255,107,238,79.0,0.5,0,1.1292231558327748,0
16,4,2277.08,569.27,10,235,78.0,0.5,0,1.4714773723510384,0
71,1,163.68,163.68,11,0,0.0,1.0,1,1.0,1
28,9,1550.94,172.32666666666668,85,269,33.125,0.3333333333333333,0,0.28024499768870104,0
4,2,421.47,210.735,20,37,37.0,1.0,0,1.0,1
249,1,265.85,265.85,22,0,0.0,0.0,1,0.0,0
17,4,544.3,136.075,23,185,61.333333333333336,0.75,0,0.7558064516129033,0
30,5,2179.4700000000003,435.89400000000006,82,186,46.25,0.4,0,2.355513482712351,0
113,2,523.0,261.5,3,112,112.0,0.0,0,0.0,0
121,2,500.69,250.34500000000003,59,74,74.0,0.0,0,0.0,0
3,8,2093.59,261.69875,235,294,41.714285714285715,0.25,0,0.5125452460711796,0
142,3,642.81,214.26999999999998,51,84,42.0,0.0,0,0.0,0
186,2,662.98,331.49,101,112,112.0,0.0,0,0.0,0
9,39,18786.04,481.6933333333333,382,288,7.157894736842105,0.2564102564102564,0,0.43311315723294896,0
1,2,283.47,141.735,67,175,175.0,0.5,0,1.0,1
1,4,891.12,222.78,50,175,57.666666666666664,0.75,0,1.0,1
297,1,185.97,185.97,14,0,0.0,0.0,1,0.0,0
86,4,1078.96,269.74,44,116,38.333333333333336,0.5,0,1.0101167315175097,0
18,5,1727.28,345.456,31,128,31.75,0.6,0,1.0,1
101,1,500.0,500.0,1,0,0.0,0.0,1,1.0,1
99,1,1607.04,1607.04,6,0,0.0,0.0,1,1.0,1
6,1,505.18,505.18,39,0,0.0,1.0,1,1.0,1
43,5,3614.52,722.904,19,247,61.75,0.2,0,0.08626347866854196,0
209,1,240.68,240.68,16,0,0.0,0.0,1,0.0,0
38,3,537.32,179.10666666666665,33,186,92.5,0.3333333333333333,0,0.6433449009291391,0
45,5,4027.1,805.4200000000001,51,255,63.25,0.2,0,0.2421702436607112,0
288,1,195.89,195.89,67,0,0.0,0.0,1,0.0,0
21,1,1006.4,1006.4,25,0,0.0,1.0,1,1.0,1
182,1,125.65,125.65,7,0,0.0,0.0,1,1.0,1
196,1,62.85,62.85,4,0,0.0,0.0,1,0.0,0
154,2,755.75,377.875,14,23,23.0,0.0,0,1.0,1
185,2,623.4,311.7,29,80,80.0,0.0,0,0.0,0
224,1,1257.8700000000001,1257.8700000000001,73,0,0.0,0.0,1,0.0,0
6,27,13021.5,482.27777777777777,36,295,10.961538461538462,0.18518518518518517,0,0.13496790385636365,0
7,3,1744.76,581.5866666666666,82,204,102.0,0.6666666666666666,0,1.0573786922940869,0
46,5,1850.29,370.058,21,192,47.75,0.2,0,0.5293931919092254,0
265,1,2169.39,2169.39,149,0,0.0,0.0,1,0.0,0
6,1,773.03,773.03,27,0,0.0,1.0,1,1.0,1
70,4,601.27,150.3175,29,227,75.33333333333333,0.25,0,0.2815303430079155,0
16,5,1795.59,359.118,57,281,69.75,0.4,0,1.7098039215686271,0
134,3,205.51,68.50333333333333,12,58,29.0,0.0,0,0.0,0
